Id,Label,timeset,value,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,componentnumber,clustering,triangles,eigencentrality,pageranks,Authority,Hub
Campylobacter_hominis,Campylobacter,,1,458,692.200001,4,0.673948,0.769508,0.001032,2,0,0.686622,71857,0.798279,0.001678,0.046534,0.046534
Brevibacterium_aurantiacum,Brevibacterium,,0,332,484.18,4,0.606259,0.691377,0.000748,2,0,0.68995,37910,0.550868,0.001287,0.032039,0.032039
Brachybacterium_ginsengisoli,Brachybacterium,,0,443,662.02,4,0.6664,0.760604,0.00105,2,0,0.675127,66097,0.759354,0.001632,0.044222,0.044222
Proteus_mirabilis,Proteus,,0,505,775.479999,4,0.701178,0.797919,0.000991,3,0,0.679774,86508,0.889807,0.00182,0.051904,0.051904
Staphylococcus_saprophyticus,Staphylococcus,,0.01,470,714.459999,4,0.680556,0.776711,0.00083,3,0,0.693953,76484,0.828503,0.001712,0.048322,0.048322
Capnocytophaga_stomatis,Capnocytophaga,,0.26,493,740.439999,4,0.696488,0.791417,0.00104,3,0,0.677221,82132,0.862547,0.001792,0.050307,0.050307
Herbivorax_saccincola,Herbivorax,,0,92,134.379999,4,0.491445,0.531713,0.000353,1,0,0.612518,2564,0.088538,0.000642,0.005055,0.005055
Sanguibacter_keddieii,Sanguibacter,,0,339,506.259999,4,0.608918,0.695478,0.000888,2,0,0.722801,41410,0.571612,0.001309,0.033264,0.033264
Bacillus_pseudomycoides,Bacillus,,0,158,230.1,4,0.532949,0.584034,0.001088,1,0,0.571394,7087,0.214289,0.000908,0.012384,0.012384
Halomonas_aestuarii,Halomonas,,0,474,704.020002,4,0.685597,0.780112,0.001357,2,0,0.665935,74652,0.822354,0.001741,0.047937,0.047937
Fibrobacter_succinogenes,Fibrobacter,,0,282,404.779999,4,0.58211,0.660264,0.000701,2,0,0.779183,30872,0.506227,0.001119,0.029545,0.029545
Parascardovia_denticolens,Parascardovia,,0,322,474.739999,4,0.601444,0.685374,0.000537,2,0,0.7323,37846,0.548898,0.001242,0.031963,0.031963
Laribacter_hongkongensis,Laribacter,,0,338,489.420001,4,0.605818,0.693778,0.000438,2,0,0.753042,42888,0.606514,0.001276,0.035379,0.035379
Vibrio_tritonius,Vibrio,,0,487,740.339999,4,0.688999,0.786515,0.00077,3,0,0.706239,83577,0.874872,0.001749,0.051045,0.051045
Vibrio_gazogenes,Vibrio,,0,160,232.06,4,0.533974,0.585334,0.001158,1,0,0.5875,7473,0.216911,0.00089,0.012537,0.012537
Alkaliphilus_metalliredigens,Alkaliphilus,,0,79,114.9,4,0.486565,0.522909,0.00024,1,0,0.68322,2105,0.057399,0.000632,0.003228,0.003228
Corynebacterium_camporealensis,Corynebacterium,,0,263,386.600001,4,0.575276,0.64906,0.000365,2,0,0.74577,25694,0.43331,0.001055,0.025204,0.025204
Rhizobacter_gummiphilus,Rhizobacter,,0,512,766.839999,4,0.704142,0.801721,0.00141,0,0,0.646977,84635,0.878941,0.001865,0.051222,0.051222
Bacillus_pseudofirmus,Bacillus,,0,486,756.66,4,0.69186,0.787115,0.000909,3,0,0.694209,81816,0.859597,0.001764,0.050155,0.050155
Acinetobacter_junii,Acinetobacter,,0,472,700.220001,4,0.678892,0.776911,0.000773,0,0,0.704829,78346,0.84639,0.001703,0.049374,0.049374
Terribacillus_goriensis,Terribacillus,,0,499,755.62,4,0.700589,0.795318,0.001113,2,0,0.688848,85590,0.885888,0.001799,0.051674,0.051674
Corynebacterium_diphtheriae,Corynebacterium,,0,413,592.940001,4,0.649766,0.742297,0.001702,3,0,0.679788,57835,0.716355,0.001557,0.041753,0.041753
Pelodictyon_phaeoclathratiforme,Pelodictyon,,0,348,498.080001,4,0.6125,0.70068,0.000761,2,0,0.749097,45229,0.628387,0.001318,0.036655,0.036655
Vibrio_vulnificus,Vibrio,,0,373,538.379999,4,0.623503,0.715586,0.000378,2,0,0.764998,53074,0.685276,0.001376,0.039992,0.039992
Oceanithermus_profundus,Oceanithermus,,0,305,436,4,0.591619,0.67397,0.00029,2,0,0.763999,35419,0.549819,0.001164,0.032081,0.032081
Rhodothermaceae_bacterium,Rhodothermaceae,,0,468,705.999999,4,0.678892,0.77531,0.001282,2,0,0.680942,74412,0.817064,0.001715,0.047638,0.047638
Clostridium_estertheticum,Clostridium,,0.01,57,84.279999,4,0.459967,0.494598,0.000056,1,0,0.83584,1334,0.037891,0.000493,0.002117,0.002117
Aerococcus_urinae,Aerococcus,,0.01,578,890.84,4,0.75045,0.842637,0.002361,3,0,0.610448,101794,0.969224,0.002092,0.05646,0.05646
Gilliamella_apicola,Gilliamella,,0,480,729.040001,4,0.687294,0.783013,0.000886,3,0,0.690501,79380,0.846851,0.001742,0.049403,0.049403
Draconibacterium_orientale,Draconibacterium,,0,418,615.5,4,0.650273,0.744598,0.001219,2,0,0.69876,60899,0.735626,0.001561,0.042906,0.042906
Bacillus_cytotoxicus,Bacillus,,0,456,690.02,4,0.671774,0.767907,0.000803,3,0,0.709254,73578,0.81275,0.001668,0.047424,0.047424
Bacillus_weihaiensis,Bacillus,,0,488,745.120001,4,0.692436,0.788115,0.001058,3,0,0.684064,81286,0.858217,0.001776,0.050059,0.050059
Rickettsiales_bacterium,Rickettsiales,,0,282,398.799999,4,0.583742,0.660764,0.000386,2,0,0.782035,30985,0.51297,0.001101,0.029945,0.029945
Campylobacter_insulaenigrae,Campylobacter,,1,303,428.46,4,0.590361,0.672569,0.000548,2,0,0.716565,32785,0.518365,0.001176,0.030193,0.030193
Tepidanaerobacter_acetatoxydans,Tepidanaerobacter,,0,507,769.34,4,0.703547,0.79952,0.001245,2,0,0.664024,85175,0.880249,0.001836,0.051316,0.051316
Bordetella_trematum,Bordetella,,0,504,756.22,3,0.702954,0.797919,0.001364,2,0,0.652529,82712,0.861272,0.00183,0.05017,0.05017
Paenibacillus_larvae,Paenibacillus,,0,98,142.22,4,0.503628,0.542117,0.000256,1,0,0.612876,2913,0.097527,0.00064,0.005574,0.005574
Ruminococcus_albus,Ruminococcus,,0,457,683.52,4,0.672859,0.768707,0.001052,2,0,0.688107,71698,0.799672,0.001677,0.046628,0.046628
Ralstonia_mannitolilytica,Ralstonia,,0,306,442.3,4,0.595,0.67617,0.000593,2,0,0.728619,34001,0.538192,0.001192,0.031377,0.031377
Corynebacterium_humireducens,Corynebacterium,,0,530,813.979999,4,0.718723,0.813625,0.001358,3,0,0.656932,92092,0.920246,0.001912,0.053654,0.053654
Desulfomicrobium_orale,Desulfomicrobium,,0,256,372.86,4,0.570939,0.644058,0.000601,2,0,0.732108,23896,0.41143,0.001042,0.023921,0.023921
Peptoclostridium_acidaminophilum,Peptoclostridium,,0,391,577.240001,3,0.639785,0.729292,0.00127,3,0,0.716086,54598,0.687145,0.001492,0.040086,0.040086
Bacillus_cohnii,Bacillus,,0,524,818.260001,4,0.715636,0.810324,0.001166,3,0,0.662123,90728,0.911248,0.001891,0.053143,0.053143
Corynebacterium_glaucum,Corynebacterium,,0,383,572.58,4,0.632979,0.723389,0.000733,2,0,0.704414,51530,0.653063,0.001439,0.038017,0.038017
Dietzia_timorensis,Dietzia,,0,461,687.039999,4,0.672859,0.770308,0.00087,2,0,0.693417,73523,0.811939,0.001675,0.047341,0.047341
Photobacterium_damselae,Photobacterium,,0,521,783.54,3,0.711966,0.807723,0.001398,3,0,0.654629,88676,0.902256,0.001886,0.052601,0.052601
Clostridium_propionicum,Clostridium,,0.01,574,892.599999,4,0.748428,0.840536,0.001912,2,0,0.617308,101517,0.96779,0.002065,0.056389,0.056389
Corynebacterium_simulans,Corynebacterium,,0,314,468.96,4,0.597561,0.680172,0.000438,2,0,0.752284,36968,0.536743,0.001213,0.031241,0.031241
Corynebacterium_testudinoris,Corynebacterium,,0,420,622.159999,3,0.652821,0.746098,0.000885,2,0,0.686328,60390,0.721267,0.001555,0.041999,0.041999
Alkalitalea_saponilacus,Alkalitalea,,0,499,760.980001,4,0.697071,0.794118,0.001,3,0,0.686844,85341,0.883231,0.001799,0.051526,0.051526
Janibacter_indicus,Janibacter,,0,417,629.160002,4,0.652821,0.744998,0.000842,2,0,0.690463,59888,0.712775,0.001547,0.0415,0.0415
Adlercreutzia_equolifaciens,Adlercreutzia,,0,422,615.539999,4,0.65231,0.746799,0.001405,2,0,0.695669,61797,0.745795,0.00158,0.043487,0.043487
Comamonas_serinivorans,Comamonas,,0,494,744.440001,4,0.694167,0.791116,0.001243,2,0,0.659689,80331,0.851749,0.001796,0.049631,0.049631
Beutenbergia_cavernae,Beutenbergia,,0,425,627.26,4,0.65694,0.7498,0.002101,2,0,0.667636,60154,0.72018,0.0016,0.041927,0.041927
Celeribacter_manganoxidans,Celeribacter,,0,538,823.599999,4,0.724348,0.818627,0.001504,2,0,0.647498,93533,0.927447,0.001941,0.05406,0.05406
Listeria_monocytogenes,Listeria,,0,470,708.62,4,0.681669,0.777111,0.000767,3,0,0.712607,78540,0.844269,0.001703,0.049266,0.049266
Comamonas_kerstersii,Comamonas,,0,476,712.98,4,0.683347,0.780012,0.001339,3,0,0.663184,74973,0.821207,0.001756,0.047874,0.047874
Amphibacillus_xylanus,Amphibacillus,,0,479,727.48,4,0.690141,0.783613,0.000948,3,0,0.695356,79605,0.849327,0.001737,0.049552,0.049552
Pontibacter_korlensis,Pontibacter,,0,430,642.88,4,0.659541,0.752901,0.001486,3,0,0.699442,64513,0.757838,0.001612,0.04421,0.04421
Clostridium_kluyveri,Clostridium,,0.01,479,729.899999,4,0.685033,0.781913,0.000675,3,0,0.713236,81652,0.86297,0.00172,0.050363,0.050363
Lactobacillus_paraplantarum,Lactobacillus,,0.01,445,654.46,4,0.665335,0.761104,0.001112,2,0,0.693957,68556,0.784763,0.001632,0.045757,0.045757
Acholeplasma_oculi,Acholeplasma,,0.01,289,422.14,4,0.585795,0.664766,0.000153,3,0,0.841407,35016,0.547829,0.001104,0.032005,0.032005
Flavobacterium_anhuiense,Flavobacterium,,0,100,148.54,4,0.512931,0.548619,0.000624,1,0,0.603232,2986,0.095317,0.000722,0.005434,0.005434
Clostridium_sticklandii,Clostridium,,0.01,528,810.719999,4,0.719344,0.813125,0.001593,3,0,0.654893,91114,0.913289,0.001918,0.053256,0.053256
Candidatus_Campbellbacteria,Candidatus,,0,274,372.2,4,0.580488,0.656062,0.000773,3,0,0.749418,28029,0.477772,0.001106,0.027878,0.027878
Eubacterium_limosum,Eubacterium,,0.13,75,105.44,5,0.487135,0.522049,0.000763,1,0,0.667387,1852,0.047266,0.000629,0.002634,0.002634
Lactobacillus_ruminis,Lactobacillus,,0.01,328,477.659999,4,0.607143,0.690376,0.000451,3,0,0.769822,41284,0.595052,0.00125,0.034733,0.034733
Moraxella_bovoculi,Moraxella,,0,434,640.88,4,0.663217,0.755802,0.000831,3,0,0.7084,66562,0.773757,0.001596,0.045135,0.045135
Ralstonia_solanacearum,Ralstonia,,0,469,688.160001,4,0.682228,0.776911,0.001547,0,0,0.66078,72518,0.80671,0.001735,0.04701,0.04701
Carboxydothermus_hydrogenoformans,Carboxydothermus,,0,387,573.200001,4,0.632498,0.72509,0.000609,2,0,0.735684,54949,0.69125,0.001444,0.040322,0.040322
Pseudopedobacter_saltans,Pseudopedobacter,,0,431,644.139999,4,0.662162,0.754202,0.000738,3,0,0.721945,66899,0.776379,0.001578,0.045304,0.045304
Hymenobacter_sedentarius,Hymenobacter,,0,444,664.939999,3,0.6664,0.760904,0.000833,3,0,0.706912,69522,0.790513,0.001626,0.046112,0.046112
Acidithiobacillus_ferrivorans,Acidithiobacillus,,0,433,636.120001,4,0.661111,0.754602,0.00118,0,0,0.668003,62477,0.74129,0.001605,0.04317,0.04317
Lactobacillus_curieae,Lactobacillus,,0.01,465,701.839998,4,0.678339,0.77401,0.000908,3,0,0.704885,76043,0.831012,0.001691,0.048487,0.048487
Aquitalea_magnusonii,Aquitalea,,0,439,656.279999,4,0.663217,0.757903,0.000718,2,0,0.717498,68981,0.789384,0.001604,0.04605,0.04605
Massilia_putida,Massilia,,0,478,710.8,4,0.68843,0.782613,0.001209,2,0,0.675587,77019,0.835781,0.001741,0.048723,0.048723
Jeotgalibacillus_malaysiensis,Jeotgalibacillus,,0,524,814.899998,4,0.717485,0.810824,0.00142,3,0,0.652519,89412,0.902311,0.001905,0.052611,0.052611
Enterococcus_casseliflavus,Enterococcus,,0.01,556,859.619999,3,0.738475,0.830132,0.001829,3,0,0.635427,98040,0.951111,0.00201,0.055434,0.055434
Cellulosimicrobium_cellulans,Cellulosimicrobium,,0,344,511.299999,4,0.610256,0.698079,0.000454,2,0,0.738999,43598,0.591798,0.001303,0.034466,0.034466
Roseateles_depolymerans,Roseateles,,0,476,713.460001,4,0.683347,0.780112,0.001082,0,0,0.679726,76843,0.835681,0.00174,0.048725,0.048725
Fictibacillus_phosphorivorans,Fictibacillus,,0,522,792.059998,4,0.711966,0.808323,0.001501,2,0,0.649223,88282,0.895952,0.001891,0.052217,0.052217
Kushneria_konosiri,Kushneria,,0,493,755.199999,4,0.694167,0.790716,0.001447,2,0,0.6643,80565,0.852104,0.001805,0.049667,0.049667
Arthrobacter_alpinus,Arthrobacter,,0,408,602.859999,4,0.645236,0.738395,0.000637,2,0,0.735234,61045,0.731173,0.001502,0.042632,0.042632
Clostridium_saccharobutylicum,Clostridium,,0.01,542,828.559999,4,0.726876,0.821128,0.001738,3,0,0.636398,93303,0.92462,0.001965,0.053885,0.053885
Caldicellulosiruptor_saccharolyticus,Caldicellulosiruptor,,0,375,546.539999,4,0.626787,0.717787,0.000869,2,0,0.721526,50597,0.662199,0.001417,0.038617,0.038617
Bifidobacterium_bifidum,Bifidobacterium,,0,426,642.399999,4,0.657978,0.7506,0.000928,2,0,0.693687,62796,0.736432,0.00158,0.04289,0.04289
Candidatus_Melainabacteria,Candidatus,,0,397,588.619999,4,0.645236,0.733994,0.002345,3,0,0.717795,56423,0.703109,0.001553,0.041024,0.041024
Microbacterium_testaceum,Microbacterium,,0,471,712.46,4,0.685033,0.778611,0.001288,2,0,0.660126,73066,0.800714,0.001732,0.046624,0.046624
Chromobacterium_vaccinii,Chromobacterium,,0,426,624.92,4,0.657459,0.7505,0.001165,2,0,0.692107,62653,0.74899,0.001591,0.043666,0.043666
Methylobacillus_flagellatus,Methylobacillus,,0,208,295.940001,4,0.553121,0.615646,0.00029,2,0,0.809318,17423,0.373012,0.000875,0.021769,0.021769
Microterricola_viridarii,Microterricola,,0,448,671.22,3,0.666934,0.762705,0.000996,2,0,0.689378,69026,0.778213,0.001641,0.045345,0.045345
Providencia_alcalifaciens,Providencia,,0,481,730.86,4,0.688999,0.784014,0.000837,3,0,0.701681,81002,0.859138,0.001737,0.050126,0.050126
Alcaligenes_faecalis,Alcaligenes,,0,461,689.979999,4,0.676136,0.771409,0.001133,3,0,0.688466,72998,0.812065,0.001693,0.047367,0.047367
Lactobacillus_hokkaidonensis,Lactobacillus,,0.01,485,719.66,3,0.693589,0.787115,0.001542,0,0,0.65055,76355,0.829375,0.001778,0.048314,0.048314
Bernardetia_litoralis,Bernardetia,,0,524,803.899999,3,0.715636,0.810124,0.001417,3,0,0.64722,88686,0.899219,0.001903,0.052412,0.052412
Clostridium_cellulosi,Clostridium,,0.01,344,489.119999,4,0.6125,0.69908,0.000675,2,0,0.722524,42626,0.604945,0.001303,0.035265,0.035265
Pseudomonas_alcaligenes,Pseudomonas,,0,592,922.84,4,0.760731,0.85124,0.002403,3,0,0.598116,104632,0.983694,0.002142,0.057299,0.057299
Rhodoferax_saidenbachensis,Rhodoferax,,0,489,744.919999,4,0.69186,0.788315,0.001184,2,0,0.673908,80408,0.852442,0.001779,0.04969,0.04969
Thiobacillus_denitrificans,Thiobacillus,,0,460,689.819999,4,0.674494,0.770508,0.000974,3,0,0.683196,72125,0.803778,0.001688,0.046872,0.046872
Marinomonas_posidonica,Marinomonas,,0,399,574.399999,4,0.639785,0.732693,0.000764,2,0,0.710759,56435,0.708067,0.00148,0.041298,0.041298
Flavonifractor_plautii,Flavonifractor,,0,343,496.439999,4,0.6125,0.69888,0.000669,2,0,0.731676,42915,0.608428,0.001312,0.035486,0.035486
Gottschalkia_acidurici,Gottschalkia,,0,485,739.839998,4,0.693589,0.787315,0.00124,3,0,0.679117,79708,0.848257,0.001777,0.04948,0.04948
Opitutaceae_bacterium,Opitutaceae,,0,487,747.24,4,0.690141,0.786915,0.001348,2,0,0.669185,79192,0.845585,0.001786,0.049302,0.049302
Corynebacterium_flavescens,Corynebacterium,,0,470,709.88,4,0.681669,0.777011,0.001336,2,0,0.680733,75027,0.816945,0.001723,0.047605,0.047605
Clostridium_scatologenes,Clostridium,,0.01,438,658.42,4,0.663217,0.757603,0.000866,3,0,0.711848,68126,0.781216,0.001609,0.045586,0.045586
Corynebacterium_falsenii,Corynebacterium,,0,323,480.979999,4,0.602314,0.685974,0.000551,2,0,0.738419,38400,0.547535,0.00125,0.031865,0.031865
Ensifer_adhaerens,Ensifer,,0,363,531.119998,3,0.625375,0.712085,0.000819,2,0,0.708096,46524,0.621327,0.001379,0.036183,0.036183
Thiohalobacter_thiocyanaticus,Thiohalobacter,,0,268,385.879999,4,0.578071,0.652761,0.000391,2,0,0.716362,25630,0.45307,0.001069,0.02639,0.02639
Acinetobacter_wuhouensis,Acinetobacter,,0,345,502.779999,4,0.613402,0.69988,0.000576,2,0,0.762841,45267,0.625221,0.001305,0.036485,0.036485
Corynebacterium_casei,Corynebacterium,,0,319,475.4,4,0.59842,0.682573,0.00057,2,0,0.736303,37346,0.539369,0.001239,0.031388,0.031388
Idiomarina_loihiensis,Idiomarina,,0,375,535.980001,4,0.627259,0.717887,0.000948,2,0,0.662146,46433,0.62462,0.001424,0.036349,0.036349
Cnuibacter_physcomitrellae,Cnuibacter,,0,380,566.440001,4,0.632979,0.722189,0.000787,2,0,0.691557,49799,0.636923,0.001433,0.037068,0.037068
Rubrivivax_gelatinosus,Rubrivivax,,0,571,868.039999,4,0.743087,0.837735,0.001963,0,0,0.613857,99896,0.958747,0.00206,0.055847,0.055847
Thermoanaerobacter_tengcongensis,Thermoanaerobacter,,0,348,514.080001,4,0.6125,0.70078,0.000415,3,0,0.789658,47678,0.640607,0.00131,0.03741,0.03741
Terriglobus_roseus,Terriglobus,,0,509,769.919999,3,0.706531,0.80112,0.001296,3,0,0.665231,86005,0.887159,0.001846,0.051723,0.051723
Arthrobacter_arilaitensis,Arthrobacter,,0,456,670.979999,4,0.671233,0.767707,0.000852,2,0,0.700453,72665,0.810177,0.00166,0.047249,0.047249
Helicobacter_mustelae,Helicobacter,,0,387,557.92,4,0.633942,0.72549,0.001129,2,0,0.649275,48495,0.642206,0.001465,0.037367,0.037367
Rhodocyclaceae_bacterium,Rhodocyclaceae,,0,251,360.039999,4,0.570548,0.642157,0.000298,2,0,0.76443,23984,0.439258,0.001007,0.025618,0.025618
Treponema_caldarium,Treponema,,0,307,441.5,4,0.597133,0.677271,0.001054,2,0,0.708395,33274,0.511,0.001221,0.029736,0.029736
Vibrio_antiquarius,Vibrio,,0,493,739.72,4,0.695326,0.791016,0.001417,0,0,0.646754,78437,0.839028,0.001801,0.048861,0.048861
Xenorhabdus_bovienii,Xenorhabdus,,0,252,357.14,4,0.566667,0.640456,0.000108,2,0,0.855246,27048,0.483741,0.000982,0.028263,0.028263
Yersinia_enterocolitica,Yersinia,,0,389,579.82,4,0.637337,0.727691,0.000582,3,0,0.740903,55913,0.695371,0.001455,0.040573,0.040573
Thauera_humireducens,Thauera,,0,476,703.040001,4,0.686161,0.781112,0.001701,0,0,0.657329,74311,0.816483,0.001763,0.047577,0.047577
Bacillus_kochii,Bacillus,,0,533,804.14,4,0.722463,0.816026,0.002187,3,0,0.636932,90303,0.908546,0.001947,0.052947,0.052947
Aeromonas_dhakensis,Aeromonas,,0,428,631.159998,4,0.653846,0.7499,0.000992,2,0,0.711003,64970,0.760288,0.001583,0.044347,0.044347
Aeribacillus_pallidus,Aeribacillus,,0,481,729.02,4,0.688999,0.784114,0.001159,3,0,0.684208,78985,0.847637,0.00175,0.049441,0.049441
Glutamicibacter_halophytocola,Glutamicibacter,,0,439,643.359998,4,0.659541,0.756603,0.001113,2,0,0.706327,67907,0.781561,0.001619,0.045588,0.045588
Cellulomonas_fimi,Cellulomonas,,0,501,750.9,3,0.700589,0.795918,0.001696,2,0,0.641645,80366,0.84775,0.001835,0.049365,0.049365
Dickeya_dianthicola,Dickeya,,0,403,598.68,4,0.641263,0.734994,0.000667,2,0,0.724911,58720,0.715045,0.001494,0.041699,0.041699
Sinomonas_atrocyanea,Sinomonas,,0,325,480.76,4,0.599712,0.685674,0.000362,2,0,0.751206,39551,0.562344,0.001238,0.032747,0.032747
Providencia_rettgeri,Providencia,,0,401,591.939999,3,0.644737,0.735294,0.000991,3,0,0.717618,57553,0.709946,0.001507,0.041413,0.041413
Intestinimonas_butyriciproducens,Intestinimonas,,0,487,724.76,3,0.697071,0.789116,0.001778,0,0,0.657938,77861,0.836339,0.001799,0.048717,0.048717
Rummeliibacillus_stabekisii,Rummeliibacillus,,0,575,882.76,4,0.749101,0.841036,0.001917,2,0,0.618082,101999,0.970401,0.002067,0.056539,0.056539
Dyadobacter_fermentans,Dyadobacter,,0,480,732.440001,3,0.685033,0.782113,0.001029,2,0,0.678871,78043,0.833703,0.001741,0.048585,0.048585
Eggerthella_lenta,Eggerthella,,0,525,793.859999,4,0.715021,0.810424,0.001374,2,0,0.65329,89860,0.907191,0.001895,0.052873,0.052873
Corynebacterium_jeikeium,Corynebacterium,,0,470,699.439998,4,0.681669,0.777011,0.001171,2,0,0.698807,77019,0.835765,0.00172,0.048736,0.048736
Desulfitobacterium_metallireducens,Desulfitobacterium,,0,546,850.46,4,0.729422,0.823529,0.001531,3,0,0.640407,95283,0.936445,0.00197,0.054591,0.054591
Nitrospira_moscoviensis,Nitrospira,,0,431,641.920002,4,0.657459,0.752401,0.000887,2,0,0.702995,65143,0.758519,0.001587,0.044224,0.044224
Gemmatirosa_kalamazoonesis,Gemmatirosa,,0,385,559.94,4,0.63346,0.72449,0.000609,2,0,0.741004,54775,0.697537,0.001428,0.040698,0.040698
Vibrio_jasicida,Vibrio,,0,300,428.719999,4,0.593728,0.672769,0.000601,3,0,0.750702,33669,0.534563,0.001179,0.031189,0.031189
Aeromicrobium_erythreum,Aeromicrobium,,0,429,639.64,4,0.657978,0.751801,0.00089,2,0,0.669673,61480,0.725839,0.001587,0.042251,0.042251
Gramella_forsetii,Gramella,,0,390,567.339999,4,0.633942,0.726691,0.001086,2,0,0.700099,53106,0.673334,0.001471,0.039243,0.039243
Bacillus_filamentosus,Bacillus,,0,430,643.1,3,0.662689,0.753902,0.001239,3,0,0.688687,63521,0.746693,0.001604,0.043528,0.043528
Bifidobacterium_choerinum,Bifidobacterium,,0,327,484.420001,4,0.604061,0.688375,0.000681,2,0,0.709536,37819,0.540447,0.00127,0.031435,0.031435
Cryobacterium_arcticum,Cryobacterium,,0,463,700.86,4,0.679445,0.773409,0.001145,2,0,0.668387,71486,0.791056,0.001701,0.046067,0.046067
Dehalogenimonas_formicexedens,Dehalogenimonas,,0,494,761.78,4,0.693589,0.790916,0.001256,2,0,0.66336,80778,0.854107,0.001802,0.04979,0.04979
Denitrobacterium_detoxificans,Denitrobacterium,,0,508,778.2,4,0.703547,0.79992,0.001314,2,0,0.658047,84742,0.875051,0.001843,0.05099,0.05099
Gibbsiella_quercinecans,Gibbsiella,,0,483,716.2,4,0.68957,0.785014,0.001631,2,0,0.673763,78428,0.846424,0.001775,0.049347,0.049347
Kineococcus_radiotolerans,Kineococcus,,0,318,465.679999,4,0.602314,0.683974,0.001597,2,0,0.679444,34246,0.516125,0.001271,0.030008,0.030008
Nitrosomonas_europaea,Nitrosomonas,,0,381,549.56,4,0.630583,0.721889,0.00078,2,0,0.703702,50941,0.670239,0.001431,0.03908,0.03908
Alteromonas_mediterranea,Alteromonas,,0,566,878.32,4,0.743087,0.835634,0.002198,3,0,0.61561,98433,0.952982,0.002059,0.055528,0.055528
Edwardsiella_ictaluri,Edwardsiella,,0,250,353.499999,4,0.568989,0.640656,0.000253,2,0,0.819213,25498,0.462059,0.000993,0.026984,0.026984
Lactobacillus_acetotolerans,Lactobacillus,,0.01,524,788.279999,4,0.713796,0.809624,0.00219,2,0,0.63458,86954,0.889003,0.00191,0.051784,0.051784
Acinetobacter_calcoaceticus,Acinetobacter,,0,484,717.660001,4,0.690141,0.785614,0.001326,2,0,0.679645,79441,0.851248,0.001764,0.049635,0.049635
Xanthomonas_vasicola,Xanthomonas,,0,424,613.419999,4,0.65436,0.748599,0.00213,3,0,0.681832,61144,0.733143,0.001625,0.04275,0.04275
Clostridium_tyrobutyricum,Clostridium,,0.01,512,785.139999,4,0.708936,0.803221,0.001188,3,0,0.669658,87602,0.894019,0.001852,0.052134,0.052134
Corynebacterium_atypicum,Corynebacterium,,0,392,581.499999,4,0.639294,0.729592,0.001133,2,0,0.671029,51425,0.653108,0.001488,0.038001,0.038001
Paenibacillus_riograndensis,Paenibacillus,,0,83,114.34,4,0.487705,0.52561,0.001954,1,0,0.481928,1640,0.0735,0.000663,0.004177,0.004177
Acinetobacter_oleivorans,Acinetobacter,,0,467,692.3,3,0.681669,0.77571,0.001271,0,0,0.665117,72372,0.807634,0.001714,0.047057,0.047057
Burkholderia_rhizoxinica,Burkholderia,,0,435,664.72,4,0.661636,0.755702,0.000733,3,0,0.72239,68190,0.778162,0.001603,0.04541,0.04541
Anoxybacillus_gonensis,Anoxybacillus,,0,477,733.24,4,0.68843,0.782213,0.001097,3,0,0.68409,77662,0.83382,0.001754,0.048633,0.048633
Curtobacterium_pusillum,Curtobacterium,,0,509,767.059999,4,0.705932,0.80102,0.001575,2,0,0.639628,82695,0.86191,0.001856,0.050191,0.050191
Flavisolibacter_tropicus,Flavisolibacter,,0,361,527.599999,4,0.620253,0.709384,0.001094,2,0,0.715466,46491,0.634373,0.001385,0.037001,0.037001
Corynebacterium_epidermidicanis,Corynebacterium,,0,516,779.5,4,0.70954,0.805022,0.001431,2,0,0.647738,86065,0.884942,0.001872,0.051571,0.051571
Shewanella_amazonensis,Shewanella,,0,501,762.119999,4,0.699412,0.795718,0.001077,2,0,0.679609,85121,0.881687,0.001808,0.051421,0.051421
Bordetella_bronchialis,Bordetella,,0,403,582.14,3,0.644737,0.736094,0.001186,3,0,0.712356,57703,0.720898,0.001503,0.042051,0.042051
Delftia_tsuruhatensis,Delftia,,0,428,632.599999,4,0.65231,0.7493,0.000632,2,0,0.716179,65443,0.760029,0.001565,0.044321,0.044321
Corynebacterium_doosanense,Corynebacterium,,0,413,606.459999,4,0.650781,0.742697,0.001287,2,0,0.715967,60913,0.731343,0.001537,0.042634,0.042634
Sulfuricaulis_limicola,Sulfuricaulis,,0,448,658.100001,4,0.670692,0.764306,0.001248,2,0,0.674247,67511,0.778214,0.001661,0.045363,0.045363
Vibrio_aphrogenes,Vibrio,,0,311,447.9,4,0.602314,0.681373,0.00054,3,0,0.754237,36358,0.545098,0.001212,0.031789,0.031789
Bacillus_methanolicus,Bacillus,,0,366,539.640001,4,0.628205,0.714686,0.000736,3,0,0.750311,50117,0.657402,0.001386,0.038366,0.038366
Campylobacter_fetus,Campylobacter,,1,123,169.760001,4,0.523241,0.564126,0.00336,2,0,0.663068,4975,0.191688,0.000786,0.011151,0.011151
Clostridium_cellulolyticum,Clostridium,,0.01,470,712.759999,4,0.680556,0.776711,0.001119,2,0,0.678991,74835,0.81839,0.00172,0.04771,0.04771
Lysobacter_antibioticus,Lysobacter,,0,398,594.019999,4,0.641757,0.732993,0.001171,2,0,0.695126,54917,0.681192,0.001503,0.03967,0.03967
