Id,Label,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,Authority,Hub,componentnumber,pageranks,clustering,triangles,eigencentrality,value
Staphylococcus_capitis,Staphylococcus,,7,13.94,2,0.733333,0.818182,0,9,0,0,9,0.001326,1,21,0.000893,0.79
Owenweeksia_hongkongensis,Owenweeksia,,7,13.94,2,0.733333,0.818182,0,9,0,0,9,0.001326,1,21,0.000893,0.1
Alkaliphilus_metalliredigens,Alkaliphilus,,7,13.94,2,0.733333,0.818182,0,9,0,0,9,0.001326,1,21,0.000893,0.45
Hathewaya_histolytica,Hathewaya,,7,13.94,2,0.733333,0.818182,0,9,0,0,9,0.001326,1,21,0.000893,0.07
Halanaerobium_hydrogeniformans,Halanaerobium,,7,13.94,2,0.733333,0.818182,0,9,0,0,9,0.001326,1,21,0.000893,0.21
Calditerrivibrio_nitroreducens,Calditerrivibrio,,7,13.94,2,0.733333,0.818182,0,9,0,0,9,0.001326,1,21,0.000893,0.06
Bacillus_methanolicus,Bacillus,,7,13.94,2,0.733333,0.818182,0,9,0,0,9,0.001326,1,21,0.000893,0.52
Bifidobacterium_scardovii,Bifidobacterium,,1,2,1,1,1,0,40,0,0,39,0.001285,0,0,0.000097,0.48
Ruminiclostridium_cellulolyticum,Ruminiclostridium,,1,2,1,1,1,0,40,0,0,39,0.001285,0,0,0.000097,0.16
Microbacterium_sediminis,Microbacterium,,1,1.94,2,0.571429,0.625,0,31,0,0,30,0.000581,0,0,0.00011,0.74
Serpentinomonas_raichei,Serpentinomonas,,11,22,1,1,1,0,41,0,0,40,0.001285,1,55,0.001623,0
Neisseria_chenwenguii,Neisseria,,11,22,1,1,1,0,41,0,0,40,0.001285,1,55,0.001623,4.09
Chlorobaculum_parvum,Chlorobaculum,,11,22,1,1,1,0,41,0,0,40,0.001285,1,55,0.001623,0.03
Corynebacterium_renale,Corynebacterium,,11,22,1,1,1,0,41,0,0,40,0.001285,1,55,0.001623,13.72
Turneriella_parva,Turneriella,,11,22,1,1,1,0,41,0,0,40,0.001285,1,55,0.001623,0
Herbaspirillum_huttiense,Herbaspirillum,,11,22,1,1,1,0,41,0,0,40,0.001285,1,55,0.001623,0
Altererythrobacter_marensis,Altererythrobacter,,11,22,1,1,1,0,41,0,0,40,0.001285,1,55,0.001623,0.06
Halomonas_aestuarii,Halomonas,,11,22,1,1,1,0,41,0,0,40,0.001285,1,55,0.001623,0
Mycoplasma_citelli,Mycoplasma,,11,22,1,1,1,0,41,0,0,40,0.001285,1,55,0.001623,10.28
Thiolapillus_brandeum,Thiolapillus,,11,22,1,1,1,0,41,0,0,40,0.001285,1,55,0.001623,0
Gardnerella_vaginalis,Gardnerella,,11,22,1,1,1,0,41,0,0,40,0.001285,1,55,0.001623,0
Mesoplasma_coleopterae,Mesoplasma,,11,22,1,1,1,0,41,0,0,40,0.001285,1,55,0.001623,0.08
Mycoplasma_gallopavonis,Mycoplasma,,4,8,1,1,1,0,42,0,0,41,0.001285,1,6,0.00044,10.28
Mycoplasma_pullorum,Mycoplasma,,4,8,1,1,1,0,42,0,0,41,0.001285,1,6,0.00044,10.28
Aliiarcobacter_faecis,Aliiarcobacter,,4,8,1,1,1,0,42,0,0,41,0.001285,1,6,0.00044,0
Acetobacter_senegalensis,Acetobacter,,4,8,1,1,1,0,42,0,0,41,0.001285,1,6,0.00044,0.02
Streptomyces_violaceoruber,Streptomyces,,4,8,1,1,1,0,42,0,0,41,0.001285,1,6,0.00044,0.06
Deinococcus_puniceus,Deinococcus,,3,6,1,1,1,0,43,0,0,42,0.001285,1,3,0.000317,0
Thioalkalivibrio_versutus,Thioalkalivibrio,,3,6,1,1,1,0,43,0,0,42,0.001285,1,3,0.000317,0
Mycolicibacterium_vaccae,Mycolicibacterium,,3,6,1,1,1,0,43,0,0,42,0.001285,1,3,0.000317,0.12
Persephonella_marina,Persephonella,,3,6,1,1,1,0,43,0,0,42,0.001285,1,3,0.000317,0
Microbacterium_aurum,Microbacterium,,4,7.94,2,0.590909,0.653846,0,12,0,0,13,0.000916,1,6,0.000486,0.74
Janibacter_melonis,Janibacter,,4,7.94,2,0.590909,0.653846,0,12,0,0,13,0.000916,1,6,0.000486,0.22
Dehalobacterium_formicoaceticum,Dehalobacterium,,4,7.94,2,0.590909,0.653846,0,12,0,0,13,0.000916,1,6,0.000486,0.07
Bacillus_dafuensis,Bacillus,,4,7.94,2,0.590909,0.653846,0,12,0,0,13,0.000916,1,6,0.000486,0.52
Syntrophobotulus_glycolicus,Syntrophobotulus,,2,3.94,2,0.55,0.590909,0,10,0,0,11,0.000585,1,1,0.000246,0.08
Hymenobacter_swuensis,Hymenobacter,,2,3.94,2,0.55,0.590909,0,10,0,0,11,0.000585,1,1,0.000246,0.32
Mahella_australiensis,Mahella,,3,5.88,1,1,1,0,44,0,0,43,0.001285,1,3,0.000317,0.22
Arthrobacter_agilis,Arthrobacter,,3,5.88,1,1,1,0,44,0,0,43,0.001285,1,3,0.000317,0.07
Spiribacter_curvatus,Spiribacter,,3,5.88,1,1,1,0,44,0,0,43,0.001285,1,3,0.000317,0.02
Thermosediminibacter_oceani,Thermosediminibacter,,3,5.88,1,1,1,0,44,0,0,43,0.001285,1,3,0.000317,0.11
Lachnospiraceae_bacterium,Lachnospiraceae,,1,1.94,1,1,1,0,45,0,0,44,0.001285,0,0,0.000097,0.09
Nitratifractor_salsuginis,Nitratifractor,,1,1.94,1,1,1,0,45,0,0,44,0.001285,0,0,0.000097,0.07
Butyrivibrio_hungatei,Butyrivibrio,,5,10,1,1,1,0,46,0,0,45,0.001285,1,10,0.000574,0.15
Halobacteriovorax_marinus,Halobacteriovorax,,5,10,1,1,1,0,46,0,0,45,0.001285,1,10,0.000574,0
Aerococcus_urinaeequi,Aerococcus,,5,10,1,1,1,0,46,0,0,45,0.001285,1,10,0.000574,0.66
Cyanobium_gracile,Cyanobium,,5,10,1,1,1,0,46,0,0,45,0.001285,1,10,0.000574,0
Thioalkalivibrio_paradoxus,Thioalkalivibrio,,5,10,1,1,1,0,46,0,0,45,0.001285,1,10,0.000574,0
Lawsonella_clevelandensis,Lawsonella,,5,10,1,1,1,0,46,0,0,45,0.001285,1,10,0.000574,0
Neobacillus_thermocopriae,Neobacillus,,1,2,1,1,1,0,47,0,0,46,0.001285,0,0,0.000097,0
Paracoccus_liaowanqingii,Paracoccus,,1,2,1,1,1,0,47,0,0,46,0.001285,0,0,0.000097,0
Aggregatibacter_aphrophilus,Aggregatibacter,,1,2,1,1,1,0,48,0,0,47,0.001285,0,0,0.000097,1.97
Actinobacteria_bacterium,Actinobacteria,,1,2,1,1,1,0,48,0,0,47,0.001285,0,0,0.000097,0
Celeribacter_marinus,Celeribacter,,7,14,1,1,1,0,49,0,0,48,0.001285,1,21,0.000874,0
Lactobacillus_fructivorans,Lactobacillus,,7,14,1,1,1,0,49,0,0,48,0.001285,1,21,0.000874,2.19
Marinobacter_salinus,Marinobacter,,7,14,1,1,1,0,49,0,0,48,0.001285,1,21,0.000874,0
Saccharophagus_degradans,Saccharophagus,,7,14,1,1,1,0,49,0,0,48,0.001285,1,21,0.000874,0
Desulfuromonas_soudanensis,Desulfuromonas,,7,14,1,1,1,0,49,0,0,48,0.001285,1,21,0.000874,0
Methanobacterium_lacus,Methanobacterium,,7,14,1,1,1,0,49,0,0,48,0.001285,1,21,0.000874,0
Bacillus_freudenreichii,Bacillus,,7,14,1,1,1,0,49,0,0,48,0.001285,1,21,0.000874,0.52
Raoultella_electrica,Raoultella,,7,14,1,1,1,0,49,0,0,48,0.001285,1,21,0.000874,0
Paenibacillus_cellulosilyticus,Paenibacillus,,1,2,1,1,1,0,50,0,0,49,0.001285,0,0,0.000097,0.44
Lactobacillus_alimentarius,Lactobacillus,,1,2,1,1,1,0,50,0,0,49,0.001285,0,0,0.000097,2.19
Polynucleobacter_duraquae,Polynucleobacter,,1,1.94,1,1,1,0,51,0,0,50,0.001285,0,0,0.000097,0.06
Pontibacter_korlensis,Pontibacter,,1,1.94,1,1,1,0,51,0,0,50,0.001285,0,0,0.000097,0.11
